Domicilio,Facultad,Municipio,Pais,Provincia,Universidad,index,lat,lng
Calle 9 esq. 63 - - La Plata - Buenos Aires ,Facultad de Trabajo Social,La Plata,ARG,Buenos Aires,Universidad Nacional de La Plata,5791,-34.9035648,-57.9694609
Buenos Aires 1400 - Neuquen - Neuquén ,Facultad de Ciencias del Ambiente y de la Salud,Confluencia,ARG,Neuquen,Universidad Nacional del Comahue,328,-38.9415102,-68.0575008
Güemes 967 - Allen - Río Negro ,Módulo Allen - Facultad de Ciencias del Ambiente y de la Salud,General Roca,ARG,Rio Negro,Universidad Nacional del Comahue,5805,-38.97605,-67.82962
Pacheco 460 - Choele Choel - Río Negro ,Módulo Choele Choel - Facultad de Ciencias del Ambiente y de la Salud,Avellaneda,ARG,Rio Negro,Universidad Nacional del Comahue,5806,-39.288308,-65.661566
Av. Lavalle S/N - Santo Tome - Corrientes ,Facultad de Medicina - Extensión Áulica Gobernador Virasoro,Santo Tomé,ARG,Corrientes,Universidad Nacional del Nordeste,5818,-28.05337,-56.01959
Calle Güemes (calle 8 entre 3 y 5) 145 - Presidencia Roque Saenz Peña - Chaco ,Facultad de Medicina - Extensión Áulica Saenz Peña,Comandante Fernandez,ARG,Chaco,Universidad Nacional del Nordeste,2217,-26.78152,-60.43529
Córdoba 1055 - Merlo - Buenos Aires ,Escuela de Ciencias de la Salud,Merlo,ARG,Buenos Aires,Universidad Nacional del Oeste,4426,-34.6644588,-58.7338929
Funes (Complejo Universitario) 3350 - Mar Del Plata - Buenos Aires ,Facultad de Ciencias de la Salud y Servicio Social,General Pueyrredón,ARG,Buenos Aires,Universidad Nacional de Mar del Plata,370,-38.0266709,-57.620948
Avda. Lopez Torres y José María Moreno 3415 - Posadas - Misiones ,Escuela de Enfermería,Posadas,ARG,Misiones,Universidad Nacional de Misiones,5826,-27.3820159,-55.892006
Avenida Bolivia 5150 - Salta - Salta ,Facultad de Ciencias de la Salud,Salta,ARG,Salta,Universidad Nacional de Salta,1400,-24.76073,-65.4148699
Av. Ignacio de la Roza 230 - Albardon - San Juan ,Escuela Universitaria de Ciencias de la Salud,San Juan,ARG,San Juan,Universidad Nacional de San Juan,5843,-31.53748,-68.5288999
Ejército de los Andes 950 - San Luis - San Luis ,Facultad de Ciencias de la Salud,Juan Martín de Pueyrredón,ARG,San Luis,Universidad Nacional de San Luis,1216,-33.291382,-66.3379054
25 de Mayo 1405 - Barrio Gral. San Martin - Buenos Aires ,Unidad Interdisciplinaria de Salud,25 de Mayo,ARG,Buenos Aires,Universidad Nacional de San Martín,675,-35.4322359,-60.1784329
General Paz 875 - San Miguel De Tucuman - Tucumán ,Escuela de Enfermería,San Miguel de Tucumán,ARG,Tucuman,Universidad Nacional de Tucumán,5867,-26.85042,-65.24511
General Paz 884 - San Miguel De Tucuman - Tucumán ,Escuela de Enfermería - Convenio Simoca,San Miguel de Tucumán,ARG,Tucuman,Universidad Nacional de Tucumán,5869,-26.85042,-65.24511
General Paz 884 - San Miguel De Tucuman - Tucumán ,Escuela de Enfermería - Convenio Tafí del Valle,San Miguel de Tucumán,ARG,Tucuman,Universidad Nacional de Tucumán,5869,-26.85042,-65.24511
General Savio S/N - Aguilares - Tucumán ,Instituto Universitario Multidisciplinario de Aguilares (Enfermería),Río Chico,ARG,Tucuman,Universidad Nacional de Tucumán,1249,-27.43035,-65.62596
Riobamba 750 - Rosario - Santa Fé ,Escuela de Psicología,Rosario,ARG,Santa Fe,Instituto Universitario Italiano de Rosario,5366,-32.9638795,-60.6376063
ECHAGUE 7151 - Santa Fe - Santa Fé ,Facultad de Psicología,Santa Fe,ARG,Santa Fe,Universidad Católica de Santa Fe,5924,-31.6071348,-60.6708799
Avda.Enrique Barros Esq.Enferm.Gordillo S/N - Córdoba - Córdoba ,Facultad de Psicología,Córdoba,ARG,Cordoba,Universidad Nacional de Córdoba,5965,-31.43622,-64.18805
51 entre 123 y 124 - - Ensenada - Buenos Aires ,Facultad de Psicología,Ensenada,ARG,Buenos Aires,Universidad Nacional de La Plata,5969,-34.8843448,-57.9549852
Avenida Calixto Calderón 424 - Chivilcoy - Buenos Aires ,"Facultad de Psicología, Sede Chivilcoy",Chivilcoy,ARG,Buenos Aires,Universidad Nacional de La Plata,5971,-34.9089043,-60.0328631
Funes (Complejo Universitario) 3280 - Mar Del Plata - Buenos Aires ,Facultad de Psicología,General Pueyrredón,ARG,Buenos Aires,Universidad Nacional de Mar del Plata,5973,-38.0258212,-57.6199549
Riobamba 250 bis - Rosario - Santa Fé ,Facultad de Psicología,Rosario,ARG,Santa Fe,Universidad Nacional de Rosario,1866,-32.9651736,-60.6303635
Av. Benjamin Araoz 800 - San Miguel De Tucuman - Tucumán ,Facultad de Psicología,San Miguel de Tucumán,ARG,Tucuman,Universidad Nacional de Tucumán,428,-26.8346523,-65.1861108
Mitre y Urquiza . - Carhué - Buenos Aires ,Subsede Académica Carhué,Adolfo Alsina,ARG,Buenos Aires,Universidad Provincial del Sudoeste,5980,-37.17647,-62.76427
Lavaisse 610 - Santa Fe - Santa Fé ,Convenio UTN - Santa Fe,Santa Fe,ARG,Santa Fe,Universidad de Ciencias Empresariales y Sociales,6123,-31.6169399,-60.6760305
San Juan 434 - Corrientes - Corrientes ,Facultad de Ciencias Económicas - Sede Corrientes,Corrientes,ARG,Corrientes,Universidad Nacional del Nordeste,1839,-27.4623693,-58.836405
Mariano Acosta 1611 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Instituto de Ciencias para la Familia,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Austral,6241,-34.6486008,-58.4638256
Campo Castañares s/n S/N - Salta - Salta ,Escuela Universitaria de Trabajo Social,Salta,ARG,Salta,Universidad Católica de Salta,88,-65.3940388,-24.7399601
Machado 854 - Moron - Buenos Aires ,Escuela Diocesana de Servicio Social,Morón,ARG,Buenos Aires,Universidad de Morón,162,-34.6464148,-58.6204543
Dr. Moreno y Fleming Sin nro. - Lavalle - Mendoza ,Facultad de Derecho - Delegación Lavalle,Lavalle,ARG,Mendoza,Universidad Nacional de Cuyo,940,-32.72243,-68.60138
Ejército de los Andes y 9 de Julio Sin nro. - La Consulta - Mendoza ,Facultad de Derecho - Delegación San Carlos,San Carlos,ARG,Mendoza,Universidad Nacional de Cuyo,6285,-33.73919,-69.11929
Buenos Aires 1400 - Neuquen - Neuquén ,Módulo Neuquén - Fac. de Derecho y Cs. Sociales,Confluencia,ARG,Neuquen,Universidad Nacional del Comahue,328,-38.9415102,-68.0575008
San Juan 2834 - Playa San Bernardo - Buenos Aires ,Facultad de Ciencias de la Salud y Trabajo Social - Sede San Bernardo,La Costa,ARG,Buenos Aires,Universidad Nacional de Mar del Plata,6321,-36.6858249,-56.6792588
Pasaje Catedral 1750 - Mar Del Plata - Buenos Aires ,Sede Central,General Pueyrredón,ARG,Buenos Aires,Escuela Universitaria de Teología,6363,-38.0023748,-57.5421948
Concordia 4422 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Teología,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,6364,-34.5932297,-58.5083143
25 de Mayo 99 - Libertador General San Martín - Entre Ríos ,Facultad de Teología,Diamante,ARG,Entre Rios,Universidad Adventista del Plata,1641,-32.0760348,-60.464128
Gascón 3145 - Mar Del Plata - Buenos Aires ,Facultad de Humanidades,General Pueyrredón,ARG,Buenos Aires,Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino,142,-38.0031139,-57.5575811
Sargento Cabral 2139 - Corrientes - Corrientes ,Facultad de Ciencias Veterinarias,Corrientes,ARG,Corrientes,Universidad Nacional del Nordeste,6393,-27.459592,-58.8224965
Pacheco 460 - Choele Choel - Río Negro ,Choele Choel - Sede Alto Valle-Valle Medio,Avellaneda,ARG,Rio Negro,Universidad Nacional de Río Negro,5806,-39.288308,-65.661566
Ruta 33 y Ov. Lagos s/n - Casilda - Santa Fé ,Facultad de Ciencias Veterinarias,Caseros,ARG,Santa Fe,Universidad Nacional de Rosario,6397,-33.05328,-61.15761
Av. Tomás Espora 4320 – Burzaco – Buenos Aires,Departamento de Ciencias Aplicadas a la Industria,Almirante Brown,ARG,Buenos Aires,Universidad Nacional Guillermo Brown,6401,-34.8367059,-58.3832381
Av. Tomás Espora 4320 – Burzaco – Buenos Aires,Departamento de Ciencias de la Salud,Almirante Brown,ARG,Buenos Aires,Universidad Nacional Guillermo Brown,6401,-34.8367059,-58.3832381
Av. Tomás Espora 4320 – Burzaco – Buenos Aires,Departamento de Pedagogía,Almirante Brown,ARG,Buenos Aires,Universidad Nacional Guillermo Brown,6401,-34.8367059,-58.3832381
Las Violetas 853 - Colonia La Argentina - Entre Ríos ,Facultad de Ciencias de la Gestión. Sede Federación,,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,46,-31.7311354,-60.535293700000004
calle principal sn - Vinchina - La Rioja ,Delegación Académica Vinchina,,ARG,La Rioja,Universidad Nacional de La Rioja,304,-28.772033899999997,-68.2105245
Av. Luis M. de la Fuente s/n - La Rioja - La Rioja ,Sede La Rioja,,ARG,La Rioja,Universidad Nacional de La Rioja,306,-29.429900899999996,-66.87096460000001
Ciudad Universitaria s/n - Santa Fe - Santa Fé ,Facultad de Humanidades y Ciencias,,ARG,Santa Fe,Universidad Nacional del Litoral,334,-31.639870399999996,-60.67531999999999
Ruta Nac. 5 y Constitución S/N - Lujan - Buenos Aires ,Rectorado Sede Central,Luján,ARG,Buenos Aires,Universidad Nacional de Luján,360,-34.5774135,-59.090961
Isidro Lobo 516 - Gral. Roca - Río Negro ,Académica Sede Alto Valle - Valle Medio,,ARG,Rio Negro,Universidad Nacional de Río Negro,445,-39.0319097,-67.5748177
Bernardo de Irigoyen y España 0 - Mendoza - Mendoza ,Sede San Rafael,,ARG,Mendoza,Universidad de Mendoza,561,-34.613333000000004,-68.3563636
F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,Departamento de Ingeniería e Investigaciones Tecnológicas,La Matanza,ARG,Buenos Aires,Universidad Nacional de La Matanza,625,-34.6705129,-58.56505920000001
Ciudad Universitaria s/n - Santa Fe - Santa Fé ,Facultad de Arquitectura Diseño y Urbanismo,,ARG,Santa Fe,Universidad Nacional del Litoral,334,-31.639870399999996,-60.67531999999999
Ciudad Universitaria s/n - Santa Fe - Santa Fé ,Facultad de Ingeniería y Ciencias Hídricas,,ARG,Santa Fe,Universidad Nacional del Litoral,334,-31.639870399999996,-60.67531999999999
Saavedra 443 - Chas - Buenos Aires ,Facultad de Ingeniería - sede General Belgrano,Lomas de Zamora,ARG,Buenos Aires,Universidad Nacional de Lomas de Zamora,652,-35.7697566,-58.4930253
Av. José I. de la Roza y Meglioli S/N - San Juan - San Juan ,"Facultad de Arquitectura, Urbanismo y Diseño",,ARG,San Juan,Universidad Nacional de San Juan,672,-31.540117,-68.5795584
Av. Ricchieri 1955 - Córdoba - Córdoba ,Facultad de Arte y Diseño,,ARG,Cordoba,Universidad Provincial de Córdoba,680,-31.435354999999998,-64.1774672
San Martin 415 - Pigue - Buenos Aires ,Facultad de Desarrollo Local y Regional,Pigue,ARG,Buenos Aires,Universidad Provincial del Sudoeste,684,-37.606650200000004,-62.4114608
Juan B. Justo 354 - Corrientes - Corrientes ,"Facultad de Artes, Diseño y Ciencias de la Cultura",,ARG,Corrientes,Universidad Nacional del Nordeste,1088,-27.454612800000003,-58.98656679999999
Martín de Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,Escuela de Humanidades - Migueletes,San Martín,ARG,Buenos Aires,Universidad Nacional de San Martín,1219,-34.578062200000005,-58.5295693
San Martin 415 - Pigue - Buenos Aires ,"Facultad de la Micro, Pequeña y Mediana Empresa",Pigue,ARG,Buenos Aires,Universidad Provincial del Sudoeste,684,-37.606650200000004,-62.4114608
Av. José I. de la Roza y Meglioli S/N - San Juan - San Juan ,"Facultad de Ciencias Exactas, Físicas y Naturales",,ARG,San Juan,Universidad Nacional de San Juan,672,-31.540117,-68.5795584
"Ruta Provincial Nº 11. Km 10,5 -- - Oro Verde - Entre Ríos ",Facultad de Ciencia y Tecnología. Sede Oro Verde,,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,1274,-31.834039100000002,-60.5226753
Campus Educativo Municipal II Sin nro. - Malargue - Mendoza ,Facultad de Ciencias Exactas y Naturales - Delegación Malargüe,,ARG,Mendoza,Universidad Nacional de Cuyo,1326,-35.474136200000004,-69.59140790000001
Ruta Pcial.11Km.10 S/N - Oro Verde - Entre Ríos ,Facultad de Ingeniería,,ARG,Entre Rios,Universidad Nacional de Entre Ríos,1330,-31.8328766,-60.522647899999996
Avda. Uruguay 151 - Santa Rosa - La Pampa ,Facultad de Ciencias Exactas y Naturales,,ARG,La Pampa,Universidad Nacional de La Pampa,1339,-36.6255374,-64.2955176
Martín de Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,Escuela de Ciencia y Tecnología,San Martín,ARG,Buenos Aires,Universidad Nacional de San Martín,1219,-34.578062200000005,-58.5295693
Ciudad Universitaria s/n - Santa Fe - Santa Fé ,Facultad de Bioquímica y Ciencias Biológicas,,ARG,Santa Fe,Universidad Nacional del Litoral,334,-31.639870399999996,-60.67531999999999
Maipú 1552 - Laurencena - Entre Ríos ,Facultad de Ciencia y Tecnología. Sede Nogoyá,,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,1494,-32.3933077,-59.795789
Buenos Aires y 9 de Julio 0 - Obera - Misiones ,Departamento de Ingeniería y Ciencias de la Producción Oberá,,ARG,Misiones,Universidad Gastón Dachary,1515,-27.487153600000003,-55.1252473
"Ruta Pcial.11, Km. 10.cc 24. Suc. 3 S/N - Oro Verde - Entre Ríos ",Facultad de Ciencias Agropecuarias,,ARG,Entre Rios,Universidad Nacional de Entre Ríos,1526,-31.830459499999996,-60.52100229999999
Ruta Nacional Nº 259 - Km4 SN - Esquel - Chubut ,Facultad de Ingeniería - Sede Esquel,,ARG,Chubut,Universidad Nacional de la Patagonia San Juan Bosco,1540,-42.931456700000005,-71.36638740000001
Calle 15 esquina 10 S/N - Gral. Pinedo - Chaco ,Facultad de Ciencias Agrarias - Extensión Áulica Gral. Pinedo,,ARG,Chaco,Universidad Nacional del Nordeste,1562,-27.324957899999998,-61.28385720000001
Juan B. Alberdi 333 - Jose Maria Blanco - Buenos Aires ,Facultad de Ingeniería - sede Tres Lomas,Lomas de Zamora,ARG,Buenos Aires,Universidad Nacional de Lomas de Zamora,1572,-34.7754573,-58.4581925
Ruta Prov Nº 55 (ex 148) Extremo Norte 55 - Villa Mercedes - San Luis ,Facultad de Ingeniería y Ciencias Agropecuarias,,ARG,San Luis,Universidad Nacional de San Luis,1600,-33.6441096,-65.4498082
Avda. Gral Paz 5445 - Barrio Gral. San Martin - Buenos Aires ,Instituto de Investigaciones Biotecnológicas,San Martí,ARG,Buenos Aires,Universidad Nacional de San Martín,1603,-34.5729631,-58.514004299999996
F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,Departamento de Humanidades y Ciencias Sociales,La Matanza,ARG,Buenos Aires,Universidad Nacional de La Matanza,625,-34.6705129,-58.56505920000001
Varela 1903 - Villa Luzuriaga - Buenos Aires ,Escuela de Formación Continua,La Matanza,ARG,Buenos Aires,Universidad Nacional de La Matanza,1810,-34.6705129,-58.56505920000001
Av.J. I. de la Roza y Meglioli S/N - San Juan - San Juan ,Facultad de Ciencias Sociales,,ARG,San Juan,Universidad Nacional de San Juan,1874,-31.540117,-68.5795584
Rio Santiago - Base Naval De Rio Santiago - Buenos Aires ,Unidad Académica Escuela Naval Militar,Ensenada,ARG,Buenos Aires,Instituto Universitario Naval,1941,-34.8449602,-57.8981484
Martín de Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,Escuela de Política y Gobierno,San Martín,ARG,Buenos Aires,Universidad Nacional de San Martín,1219,-34.578062200000005,-58.5295693
San Martín 415 - Pigue - Buenos Aires ,Sede Académica Pigüé,Pigue,ARG,Buenos Aires,Universidad Provincial del Sudoeste,2037,-37.606650200000004,-62.4114608
Buenos Aires y 9 de Julio 0 - Obera - Misiones ,Departamento de Ciencias Jurídicas y Sociales Oberá,,ARG,Misiones,Universidad Gastón Dachary,1515,-27.487153600000003,-55.1252473
Calle S. Farache(13) S/N - Gral. Pinedo - Chaco ,Facultad de Derecho y Ciencias Sociales y Políticas - Extensión Áulica Gral. Pinedo,,ARG,Chaco,Universidad Nacional del Nordeste,2212,-27.324957899999998,-61.28385720000001
Eva Perón 1567 - Monte Caseros - Corrientes ,Facultad de Derecho y Ciencias Sociales y Políticas - Extensión Áulica Monte Caseros,,ARG,Corrientes,Universidad Nacional del Nordeste,2216,-30.2527201,-57.643564100000006
Ruta Prov Nº 55 (ex 148) Extremo Norte 55 - Villa Mercedes - San Luis ,"Facultad de Ciencias Económicas, Jurídicas y Sociales",,ARG,San Luis,Universidad Nacional de San Luis,1600,-33.6441096,-65.4498082
Gral. Justo Jose de Urquiza e Italia -- - Crespo - Entre Ríos ,Facultad de Ciencias de la Gestión. Sede Crespo,,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,2405,-32.0347681,-60.3074083
Av. Echague y Saenz Peña -- - Arroyo Hondo - Entre Ríos ,Facultad de Ciencias de la Gestión. Sede La Paz,,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,2409,-31.7311354,-60.535293700000004
Hipólito Yrigoyen 405 - La Noria - Buenos Aires ,Sede Cañuelas,Cañuelas,ARG,Buenos Aires,Universidad de Ciencias Empresariales y Sociales,2575,-35.0512681,-58.76961609999999
Buenos Aires y 9 de Julio 0 - Obera - Misiones ,Departamento de Ciencias Económicas y Empresariales Oberá,,ARG,Misiones,Universidad Gastón Dachary,1515,-27.487153600000003,-55.1252473
F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,Departamento de Ciencias Económicas,La Matanza,ARG,Buenos Aires,Universidad Nacional de La Matanza,625,-34.6705129,-58.56505920000001
Ruta Nacional 259 - km 4 sn - Esquel - Chubut ,Facultad de Ciencias Económicas - Sede Esquel,,ARG,Chubut,Universidad Nacional de la Patagonia San Juan Bosco,2919,-42.931456700000005,-71.36638740000001
25 de Mayo y Reconquista SN - Puerto Blest - Río Negro ,Facultad de Ciencias y Tecnología de los Alimentos,,ARG,Rio Negro,Universidad Nacional del Comahue,2973,-39.094954200000004,-67.0854108
Extensión Universit. Ruta 89 - Charata - Chaco ,Facultad de Derecho y Ciencias Sociales y Políticas - Extensión Áulica Charata,,ARG,Chaco,Universidad Nacional del Nordeste,2998,-27.225646500000003,-61.17894820000001
Av. Ricchieri 1955 - Córdoba - Córdoba ,Instituto de Gestión Pública,,ARG,Cordoba,Universidad Provincial de Córdoba,680,-31.435354999999998,-64.1774672
H. Yrigoyen 827 - Cnel. Dorrego - Buenos Aires ,Sede Académica Coronel Dorrego,Cnel. Dorrego,ARG,Buenos Aires,Universidad Provincial del Sudoeste,3196,-38.718894399999996,-61.2939116
Maipú 270 - Tres Arroyos - Buenos Aires ,Sede Académica Tres Arroyos,Tres Arroyos,ARG,Buenos Aires,Universidad Provincial del Sudoeste,3200,-38.3819111,-60.276557499999996
Hipólito Yrigoyen 288 - Gral. Pacheco - Buenos Aires ,Facultad Regional General Pacheco,Tigre,ARG,Buenos Aires,Universidad Tecnológica Nacional,3207,-34.4564099,-58.626079299999994
Las Violetas 853 - Colonia La Argentina - Entre Ríos ,"Facultad de Humanidades, Artes y Ciencias Sociales. Sede Federación",,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,46,-31.7311354,-60.535293700000004
Buenos Aires y 9 de Julio 0 - Obera - Misiones ,Departamento de Ciencias de la Salud Obera,,ARG,Misiones,Universidad Gastón Dachary,1515,-27.487153600000003,-55.1252473
Calle 15 esquina 10 - Gral. Pinedo - Chaco ,Facultad de Humanidades - Extensión Áulica General Pinedo,,ARG,Chaco,Universidad Nacional del Nordeste,3602,-27.324957899999998,-61.28385720000001
Campo Educ Munic Sin nro. - Malargue - Mendoza ,Facultad de Ciencias Médicas - Delegación Malargue,,ARG,Mendoza,Universidad Nacional de Cuyo,4039,-35.474136200000004,-69.59140790000001
calle 110 390 - Gral. Pico - La Pampa ,Facultad de Ingeniería,,ARG,La Pampa,Universidad Nacional de La Pampa,4064,-35.6687009,-63.7726963
Rivadavia 220 - Enrique Fynn - Buenos Aires ,Facultad de Ingeniería. - sede General Las Heras,Lomas de Zamora,ARG,Buenos Aires,Universidad Nacional de Lomas de Zamora,4108,-34.931087,-58.9462135
Avda. Gral Paz 5445 - Barrio Gral. San Martin - Buenos Aires ,Instituto de la Calidad Industrial,San Martín,ARG,Buenos Aires,Universidad Nacional de San Martín,1603,-34.5729631,-58.514004299999996
Centro Atómico Constituyentes - Av. Gral 1499 - Barrio Gral. San Martin - Buenos Aires ,Instituto de Tecnología Nuclear Dan Beninson,San Martín,ARG,Buenos Aires,Universidad Nacional de San Martín,4846,-34.5729631,-58.514004299999996
