zona_id,lat,lng
S03400,-34.602049529,-58.5236695067
S03401,-34.5952289087,-58.5174834982
S03402,-34.5967682287,-58.5065074149
S03403,-34.605109098,-58.4921870405
S03404,-34.5993624801,-58.5083694167
S03405,-34.6158570575,-58.5216181784
S03406,-34.6063613883,-58.5094298003
S03407,-34.6000212943,-58.4866841124
S03408,-34.6752826185,-58.4771952719
S03409,-34.6687661944,-58.4831317183
S03410,-34.6630191493,-58.4382846307
S03411,-34.6575817463,-58.4290461731
S03412,-34.6874400641,-58.4740858485
S03413,-34.6906906254,-58.4776047114
S03414,-34.6565744905,-58.4503016473
S03415,-34.6488180899,-58.4219920023
S03416,-34.6300831002,-58.3772560714
S03417,-34.6478262323,-58.3811489746
S03418,-34.6340747479,-58.3748420117
S03419,-34.6393010121,-58.4030407921
S03420,-34.6558578098,-58.4209089665
S03421,-34.6567279435,-58.3903314514
S03422,-34.642020444,-58.4241412902
S03423,-34.6484934035,-58.3681524338
S03424,-34.6469773956,-58.4163855015
S03425,-34.6370171421,-58.3675210469
S03426,-34.6434211974,-58.3730547946
S03427,-34.6292881071,-58.4053828652
S03428,-34.6501361002,-58.4046253066
S03429,-34.6455620174,-58.3767003366
S03430,-34.6500122544,-58.3755350201
S03431,-34.639408762,-58.3851650597
S03432,-34.6447359315,-58.4053391311
S03433,-34.6192569227,-58.4528845272
S03434,-34.6087098636,-58.4466926526
S03435,-34.6096566274,-58.4499632853
S03436,-34.6110704366,-58.4379919334
S03437,-34.620721127,-58.3672048918
S03438,-34.6265660212,-58.3761849752
S03439,-34.6217917477,-58.4162464441
S03440,-34.6290503013,-58.422938493
S03441,-34.610895513,-58.4222593567
S03442,-34.6186668935,-58.426323075
S03443,-34.6058385282,-58.4136991024
S03444,-34.5806428643,-58.3974015025
S03445,-34.6049609717,-58.3779128478
S03446,-34.5909190566,-58.3813926351
S03447,-34.5880271952,-58.3705827794
S03448,-34.6152487895,-58.3687332525
S03449,-34.5839589966,-58.3681316967
S03450,-34.6106613535,-58.3698175541
S03451,-34.5799777799,-58.3892862828
S03452,-34.5935550537,-58.369241171
S03453,-34.6190283148,-58.3550300123
S03454,-34.5862592196,-58.4000213185
S03455,-34.598220193,-58.3872698902
S03456,-34.5943579776,-58.4130849229
S03457,-34.6633412741,-58.4713030854
S03458,-34.6719353102,-58.4692907006
S03459,-34.6918115799,-58.467176103
S03460,-34.6852676578,-58.4587510019
S03461,-34.6607725094,-58.4280632133
S03462,-34.677558651,-58.4802574351
S03463,-34.6661908542,-58.4414449555
S03464,-34.6550343189,-58.4396340567
S03465,-34.662557537,-58.454135907
S03466,-34.6766075325,-58.4952522259
S03467,-34.5839731038,-58.4348814085
S03468,-34.5852729893,-58.4104119607
S03469,-34.6269049141,-58.4272397905
S03470,-34.6278873519,-58.4425748503
S03471,-34.6297292809,-58.481935226
S03472,-34.618221293,-58.5238619185
S03473,-34.6321435052,-58.4890462885
S03474,-34.6297817677,-58.5144981266
S03475,-34.6296935724,-58.4954095586
S03476,-34.6369522283,-58.4971731207
S03477,-34.6196480601,-58.5044128275
S03478,-34.6199949377,-58.4958959044
S03479,-34.6368519213,-58.415431766
S03480,-34.6027741546,-58.4164832649
S03481,-34.6010426754,-58.4221336892
S03482,-34.5980113415,-58.4253639802
S03483,-34.5967672226,-58.4387920011
S03484,-34.587563326,-58.4704120378
S03485,-34.6043439132,-58.4470345508
S03486,-34.5810673363,-58.4674152133
S03487,-34.5915573666,-58.4908359322
S03488,-34.6561544539,-58.3967461995
S03489,-34.6421990563,-58.4154123398
S03490,-34.6307134465,-58.4099382431
S03491,-34.6486639684,-58.3724943539
S03492,-34.6276425572,-58.363787028
S03493,-34.6362496103,-58.3784139855
S03494,-34.6504649012,-58.3892905488
S03495,-34.6542576108,-58.3810793394
S03496,-34.6523222815,-58.4124130159
S03497,-34.6481414316,-58.4328766572
S03498,-34.6504288,-58.4424886797
S03499,-34.6314778129,-58.4338864875
S03500,-34.6370555637,-58.4253344301
S03501,-34.6335991241,-58.4505030052
S03502,-34.6391492658,-58.4359128169
S03503,-34.6231672542,-58.4619892618
S03504,-34.5642569293,-58.4520273661
S03505,-34.5565894016,-58.4460680496
S03506,-34.5685045499,-58.4654386412
S03507,-34.5589814831,-58.4476697421
S03508,-34.5685936581,-58.4545207042
S03509,-34.5452676548,-58.4586147584
S03510,-34.5464218657,-58.4493832944
S03511,-34.5490181643,-58.4590666487
S03512,-34.5472772761,-58.4677166303
S03513,-34.5572990835,-58.4611446311
S03514,-34.5773624799,-58.4557350723
S03515,-34.5626743294,-58.449303384
S03516,-34.5796480182,-58.4439915792
S03517,-34.6429643149,-58.4558387124
S03518,-34.6356380587,-58.4684493312
S03519,-34.6353636917,-58.460581931
S03520,-34.621609363,-58.4682482717
S03521,-34.6439702546,-58.4361103389
S03522,-34.6482999787,-58.4471576692
S03523,-34.6419349158,-58.4698419297
S03524,-34.6612510802,-58.4906516027
S03525,-34.6450641656,-58.4981897194
S03526,-34.6501881126,-58.4786526967
S03527,-34.6538284594,-58.4996462432
S03528,-34.6378835453,-58.5280378696
S03529,-34.6498245708,-58.5112931101
S03530,-34.6583331314,-58.5146419432
S03531,-34.6535678584,-58.5184852118
S03532,-34.6551233971,-58.5079809806
S03533,-34.6572234216,-58.5185432982
S03534,-34.6426692788,-58.5202001811
S03535,-34.6621165063,-58.5068416651
S03536,-34.6680716005,-58.5070539528
S03537,-34.6698036042,-58.5027635305
S03538,-34.6549321531,-58.5260955442
S03539,-34.6344625784,-58.5212938118
