index,Universidad,Facultad,coords_o,coords_d,distance_km,ranking
4547,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería -sede Avellaneda,"(-34.519529, -58.473964)","(-34.6652447, -58.3531077)",19.6016046435,11.0
4547,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede CABA,"(-34.519529, -58.473964)","(-34.61257, -58.41826)",11.5177936226,3.0
4547,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede Hurlingham,"(-34.519529, -58.473964)","(-34.6160779, -58.63658050000001)",18.3683676162,7.0
4547,Universidad Nacional de Quilmes,Departamento de Ciencia y Tecnología,"(-34.519529, -58.473964)","(-34.70629, -58.27705)",27.4846557697,17.0
4547,Universidad Nacional de Tres de Febrero,Secretaría Académica,"(-34.519529, -58.473964)","(-34.6049368, -58.564289)",12.5888194767,4.0
4547,Universidad Provincial de Ezeiza,Departamento de Desarrollo Humano y Organizacional,"(-34.519529, -58.473964)","(-34.7892088, -58.525405799999994)",30.2861074727,18.0
4547,Universidad Tecnológica Nacional,Facultad Regional Avellaneda,"(-34.519529, -58.473964)","(-34.694951, -58.327523)",23.6455741667,13.0
4547,Universidad Tecnológica Nacional,Facultad Regional Buenos Aires,"(-34.519529, -58.473964)","(-34.68477, -58.44631)",18.5054108558,9.5
4547,Universidad Tecnológica Nacional,Facultad Regional Delta,"(-34.519529, -58.473964)","(-34.1787535, -58.96185079999999)",58.684716977,21.0
4547,Universidad Tecnológica Nacional,Facultad Regional Haedo,"(-34.519529, -58.473964)","(-34.64042070000001, -58.601492099999994)",17.7978709882,5.0
4547,Universidad Tecnológica Nacional,Facultad Regional La Plata,"(-34.519529, -58.473964)","(-35.0313299, -58.06411)",68.0525791463,23.0
4633,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Oficiales,"(-34.505669, -58.528378000000004)","(-34.0940568, -59.0199532)",64.2857220453,22.5
4633,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Suboficiales,"(-34.505669, -58.528378000000004)","(-34.0940568, -59.0199532)",64.2857220453,22.5
4633,Universidad de Buenos Aires,Facultad de Ciencias Exactas y Naturales,"(-34.505669, -58.528378000000004)","(-34.54684, -58.43995)",9.31515198985,1.0
4633,Universidad de Buenos Aires,Facultad de Farmacia y Bioquímica,"(-34.505669, -58.528378000000004)","(-34.597903, -58.397458400000005)",15.7821977023,6.0
4633,Universidad de Buenos Aires,Facultad de Ingeniería,"(-34.505669, -58.528378000000004)","(-34.68477, -58.44631)",21.2467872963,9.5
4633,Universidad Nacional Arturo Jauretche,Instituto de Ingeniería y Agronomía,"(-34.505669, -58.528378000000004)","(-34.796310600000005, -58.27863860000001)",39.5438195187,19.0
4633,Universidad Nacional de Avellaneda,Departamento de Tecnología y Administración,"(-34.505669, -58.528378000000004)","(-34.6628049, -58.372224800000005)",22.5635125191,11.0
4633,Universidad Nacional de General Sarmiento,Instituto de Industria,"(-34.505669, -58.528378000000004)","(-34.5208625, -58.7003265)",15.8789454876,7.0
4633,Universidad Nacional de Hurlingham,Instituto de Biotecnología,"(-34.505669, -58.528378000000004)","(-34.6164566, -58.6342231)",15.665221845,4.0
4633,Universidad Nacional de Lanús,Departamento de Desarrollo Productivo y Tecnológico,"(-34.505669, -58.528378000000004)","(-34.7342286, -58.3901502)",28.3473048418,14.0
4633,Universidad Nacional de La Plata,Facultad de Ciencias Exactas,"(-34.505669, -58.528378000000004)","(-34.8478691, -58.082593599999996)",55.7687632075,21.0
4633,Universidad Nacional de La Plata,Facultad de Ingeniería,"(-34.505669, -58.528378000000004)","(-34.8995898, -57.9386198)",69.491583114,24.0
4633,Universidad Nacional de Lomas de Zamora,Facultad de Derecho,"(-34.505669, -58.528378000000004)","(-34.7418695, -58.372106099999996)",29.8654666266,15.5
4633,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería,"(-34.505669, -58.528378000000004)","(-34.7418695, -58.372106099999996)",29.8654666266,15.5
4633,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería -sede Avellaneda,"(-34.505669, -58.528378000000004)","(-34.6652447, -58.3531077)",23.9154005717,12.0
4633,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede CABA,"(-34.505669, -58.528378000000004)","(-34.61257, -58.41826)",15.5808879613,3.0
4633,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede Hurlingham,"(-34.505669, -58.528378000000004)","(-34.6160779, -58.63658050000001)",15.7676445453,5.0
4633,Universidad Nacional de Quilmes,Departamento de Ciencia y Tecnología,"(-34.505669, -58.528378000000004)","(-34.70629, -58.27705)",32.0427219269,18.0
4633,Universidad Nacional de Tres de Febrero,Secretaría Académica,"(-34.505669, -58.528378000000004)","(-34.6049368, -58.564289)",11.4946709788,2.0
4633,Universidad Provincial de Ezeiza,Departamento de Desarrollo Humano y Organizacional,"(-34.505669, -58.528378000000004)","(-34.7892088, -58.525405799999994)",31.4554225404,17.0
4633,Universidad Tecnológica Nacional,Facultad Regional Avellaneda,"(-34.505669, -58.528378000000004)","(-34.694951, -58.327523)",27.934920145,13.0
4633,Universidad Tecnológica Nacional,Facultad Regional Buenos Aires,"(-34.505669, -58.528378000000004)","(-34.68477, -58.44631)",21.2467872963,9.5
4633,Universidad Tecnológica Nacional,Facultad Regional Delta,"(-34.505669, -58.528378000000004)","(-34.1787535, -58.96185079999999)",53.9063732114,20.0
4633,Universidad Tecnológica Nacional,Facultad Regional Haedo,"(-34.505669, -58.528378000000004)","(-34.64042070000001, -58.601492099999994)",16.3848662606,8.0
4633,Universidad Tecnológica Nacional,Facultad Regional La Plata,"(-34.505669, -58.528378000000004)","(-35.0313299, -58.06411)",72.1591626125,25.0
4637,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Oficiales,"(-34.541270000000004, -58.506273)","(-34.0940568, -59.0199532)",68.5292935321,24.5
4637,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Suboficiales,"(-34.541270000000004, -58.506273)","(-34.0940568, -59.0199532)",68.5292935321,24.5
4637,Universidad de Buenos Aires,Facultad de Ciencias Exactas y Naturales,"(-34.541270000000004, -58.506273)","(-34.54684, -58.43995)",6.11917321334,1.0
4637,Universidad de Buenos Aires,Facultad de Farmacia y Bioquímica,"(-34.541270000000004, -58.506273)","(-34.597903, -58.397458400000005)",11.7971942931,4.0
4637,Universidad de Buenos Aires,Facultad de Ingeniería,"(-34.541270000000004, -58.506273)","(-34.68477, -58.44631)",16.8421593526,8.5
4637,Universidad Nacional Arturo Jauretche,Instituto de Ingeniería y Agronomía,"(-34.541270000000004, -58.506273)","(-34.796310600000005, -58.27863860000001)",35.1535991947,19.0
4637,Universidad Nacional de Avellaneda,Departamento de Tecnología y Administración,"(-34.541270000000004, -58.506273)","(-34.6628049, -58.372224800000005)",18.247250607,11.0
4637,Universidad Nacional de General Sarmiento,Instituto de Industria,"(-34.541270000000004, -58.506273)","(-34.5208625, -58.7003265)",17.95851444,10.0
4637,Universidad Nacional de Hurlingham,Instituto de Biotecnología,"(-34.541270000000004, -58.506273)","(-34.6164566, -58.6342231)",14.4010734488,6.0
4637,Universidad Nacional de Lanús,Departamento de Desarrollo Productivo y Tecnológico,"(-34.541270000000004, -58.506273)","(-34.7342286, -58.3901502)",23.9073988121,14.0
4637,Universidad Nacional de La Plata,Facultad de Ciencias Exactas,"(-34.541270000000004, -58.506273)","(-34.8478691, -58.082593599999996)",51.6124277665,20.0
4637,Universidad Nacional de La Plata,Facultad de Ingeniería,"(-34.541270000000004, -58.506273)","(-34.8995898, -57.9386198)",65.44930558,22.0
4637,Universidad Nacional de Lomas de Zamora,Facultad de Derecho,"(-34.541270000000004, -58.506273)","(-34.7418695, -58.372106099999996)",25.426845697,15.5
4637,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería,"(-34.541270000000004, -58.506273)","(-34.7418695, -58.372106099999996)",25.426845697,15.5
4637,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería -sede Avellaneda,"(-34.541270000000004, -58.506273)","(-34.6652447, -58.3531077)",19.660276582,12.0
4637,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede CABA,"(-34.541270000000004, -58.506273)","(-34.61257, -58.41826)",11.3038479671,3.0
4637,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede Hurlingham,"(-34.541270000000004, -58.506273)","(-34.6160779, -58.63658050000001)",14.5539675435,7.0
4637,Universidad Nacional de Quilmes,Departamento de Ciencia y Tecnología,"(-34.541270000000004, -58.506273)","(-34.70629, -58.27705)",27.8744971218,18.0
4637,Universidad Nacional de Tres de Febrero,Secretaría Académica,"(-34.541270000000004, -58.506273)","(-34.6049368, -58.564289)",8.84433281774,2.0
4637,Universidad Provincial de Ezeiza,Departamento de Desarrollo Humano y Organizacional,"(-34.541270000000004, -58.506273)","(-34.7892088, -58.525405799999994)",27.5608059499,17.0
4637,Universidad Tecnológica Nacional,Facultad Regional Avellaneda,"(-34.541270000000004, -58.506273)","(-34.694951, -58.327523)",23.6513072648,13.0
4637,Universidad Tecnológica Nacional,Facultad Regional Buenos Aires,"(-34.541270000000004, -58.506273)","(-34.68477, -58.44631)",16.8421593526,8.5
4637,Universidad Tecnológica Nacional,Facultad Regional Delta,"(-34.541270000000004, -58.506273)","(-34.1787535, -58.96185079999999)",58.0824175746,21.0
4637,Universidad Tecnológica Nacional,Facultad Regional Haedo,"(-34.541270000000004, -58.506273)","(-34.64042070000001, -58.601492099999994)",14.0459123643,5.0
4637,Universidad Tecnológica Nacional,Facultad Regional La Plata,"(-34.541270000000004, -58.506273)","(-35.0313299, -58.06411)",67.7740769492,23.0
4669,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Oficiales,"(-34.5995260369056, -58.5024210389167)","(-34.0940568, -59.0199532)",73.5614824647,24.5
4669,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Suboficiales,"(-34.5995260369056, -58.5024210389167)","(-34.0940568, -59.0199532)",73.5614824647,24.5
4669,Universidad de Buenos Aires,Facultad de Ciencias Exactas y Naturales,"(-34.5995260369056, -58.5024210389167)","(-34.54684, -58.43995)",8.18650990205,3.0
4669,Universidad de Buenos Aires,Facultad de Farmacia y Bioquímica,"(-34.5995260369056, -58.5024210389167)","(-34.597903, -58.397458400000005)",9.63007278008,4.0
4669,Universidad de Buenos Aires,Facultad de Ingeniería,"(-34.5995260369056, -58.5024210389167)","(-34.68477, -58.44631)",10.7652301315,6.5
4669,Universidad Nacional Arturo Jauretche,Instituto de Ingeniería y Agronomía,"(-34.5995260369056, -58.5024210389167)","(-34.796310600000005, -58.27863860000001)",29.9491878865,19.0
4669,Universidad Nacional de Avellaneda,Departamento de Tecnología y Administración,"(-34.5995260369056, -58.5024210389167)","(-34.6628049, -58.372224800000005)",13.8493297558,10.0
4669,Universidad Nacional de General Sarmiento,Instituto de Industria,"(-34.5995260369056, -58.5024210389167)","(-34.5208625, -58.7003265)",20.1501233591,16.0
4669,Universidad Nacional de Hurlingham,Instituto de Biotecnología,"(-34.5995260369056, -58.5024210389167)","(-34.6164566, -58.6342231)",12.2340940417,8.0
4669,Universidad Nacional de Lanús,Departamento de Desarrollo Productivo y Tecnológico,"(-34.5995260369056, -58.5024210389167)","(-34.7342286, -58.3901502)",18.1435787587,12.0
4669,Universidad Nacional de La Plata,Facultad de Ciencias Exactas,"(-34.5995260369056, -58.5024210389167)","(-34.8478691, -58.082593599999996)",47.3041485469,20.0
4669,Universidad Nacional de La Plata,Facultad de Ingeniería,"(-34.5995260369056, -58.5024210389167)","(-34.8995898, -57.9386198)",61.4261420633,21.0
4669,Universidad Nacional de Lomas de Zamora,Facultad de Derecho,"(-34.5995260369056, -58.5024210389167)","(-34.7418695, -58.372106099999996)",19.7990104242,14.5
4669,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería,"(-34.5995260369056, -58.5024210389167)","(-34.7418695, -58.372106099999996)",19.7990104242,14.5
4669,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería -sede Avellaneda,"(-34.5995260369056, -58.5024210389167)","(-34.6652447, -58.3531077)",15.5112776396,11.0
4669,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede CABA,"(-34.5995260369056, -58.5024210389167)","(-34.61257, -58.41826)",7.85399575099,2.0
4669,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede Hurlingham,"(-34.5995260369056, -58.5024210389167)","(-34.6160779, -58.63658050000001)",12.4415573349,9.0
4669,Universidad Nacional de Quilmes,Departamento de Ciencia y Tecnología,"(-34.5995260369056, -58.5024210389167)","(-34.70629, -58.27705)",23.8142556137,18.0
4669,Universidad Nacional de Tres de Febrero,Secretaría Académica,"(-34.5995260369056, -58.5024210389167)","(-34.6049368, -58.564289)",5.70666169324,1.0
4669,Universidad Provincial de Ezeiza,Departamento de Desarrollo Humano y Organizacional,"(-34.5995260369056, -58.5024210389167)","(-34.7892088, -58.525405799999994)",21.1475811865,17.0
4669,Universidad Tecnológica Nacional,Facultad Regional Avellaneda,"(-34.5995260369056, -58.5024210389167)","(-34.694951, -58.327523)",19.2135576718,13.0
4669,Universidad Tecnológica Nacional,Facultad Regional Buenos Aires,"(-34.5995260369056, -58.5024210389167)","(-34.68477, -58.44631)",10.7652301315,6.5
4669,Universidad Tecnológica Nacional,Facultad Regional Delta,"(-34.5995260369056, -58.5024210389167)","(-34.1787535, -58.96185079999999)",62.9577435046,23.0
4669,Universidad Tecnológica Nacional,Facultad Regional Haedo,"(-34.5995260369056, -58.5024210389167)","(-34.64042070000001, -58.601492099999994)",10.155261623,5.0
4669,Universidad Tecnológica Nacional,Facultad Regional La Plata,"(-34.5995260369056, -58.5024210389167)","(-35.0313299, -58.06411)",62.4730143234,22.0
4673,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Oficiales,"(-34.5988625343824, -58.5156110727226)","(-34.0940568, -59.0199532)",72.7252415422,24.5
4673,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Suboficiales,"(-34.5988625343824, -58.5156110727226)","(-34.0940568, -59.0199532)",72.7252415422,24.5
4673,Universidad de Buenos Aires,Facultad de Ciencias Exactas y Naturales,"(-34.5988625343824, -58.5156110727226)","(-34.54684, -58.43995)",9.02801325592,2.0
4673,Universidad de Buenos Aires,Facultad de Farmacia y Bioquímica,"(-34.5988625343824, -58.5156110727226)","(-34.597903, -58.397458400000005)",10.8388978789,5.0
4673,Universidad de Buenos Aires,Facultad de Ingeniería,"(-34.5988625343824, -58.5156110727226)","(-34.68477, -58.44631)",11.4539503584,8.5
4673,Universidad Nacional Arturo Jauretche,Instituto de Ingeniería y Agronomía,"(-34.5988625343824, -58.5156110727226)","(-34.796310600000005, -58.27863860000001)",30.8414326972,19.0
4673,Universidad Nacional de Avellaneda,Departamento de Tecnología y Administración,"(-34.5988625343824, -58.5156110727226)","(-34.6628049, -58.372224800000005)",14.9393900949,10.0
4673,Universidad Nacional de General Sarmiento,Instituto de Industria,"(-34.5988625343824, -58.5156110727226)","(-34.5208625, -58.7003265)",19.0327174363,13.0
4673,Universidad Nacional de Hurlingham,Instituto de Biotecnología,"(-34.5988625343824, -58.5156110727226)","(-34.6164566, -58.6342231)",11.052992031,6.0
4673,Universidad Nacional de Lanús,Departamento de Desarrollo Productivo y Tecnológico,"(-34.5988625343824, -58.5156110727226)","(-34.7342286, -58.3901502)",18.9139726004,12.0
4673,Universidad Nacional de La Plata,Facultad de Ciencias Exactas,"(-34.5988625343824, -58.5156110727226)","(-34.8478691, -58.082593599999996)",48.3335165364,20.0
4673,Universidad Nacional de La Plata,Facultad de Ingeniería,"(-34.5988625343824, -58.5156110727226)","(-34.8995898, -57.9386198)",62.4840440241,22.0
4673,Universidad Nacional de Lomas de Zamora,Facultad de Derecho,"(-34.5988625343824, -58.5156110727226)","(-34.7418695, -58.372106099999996)",20.6075450535,15.5
4673,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería,"(-34.5988625343824, -58.5156110727226)","(-34.7418695, -58.372106099999996)",20.6075450535,15.5
4673,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería -sede Avellaneda,"(-34.5988625343824, -58.5156110727226)","(-34.6652447, -58.3531077)",16.6210921122,11.0
4673,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede CABA,"(-34.5988625343824, -58.5156110727226)","(-34.61257, -58.41826)",9.05796858605,3.0
4673,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede Hurlingham,"(-34.5988625343824, -58.5156110727226)","(-34.6160779, -58.63658050000001)",11.2587064477,7.0
4673,Universidad Nacional de Quilmes,Departamento de Ciencia y Tecnología,"(-34.5988625343824, -58.5156110727226)","(-34.70629, -58.27705)",24.9057488545,18.0
4673,Universidad Nacional de Tres de Febrero,Secretaría Académica,"(-34.5988625343824, -58.5156110727226)","(-34.6049368, -58.564289)",4.51569185278,1.0
4673,Universidad Provincial de Ezeiza,Departamento de Desarrollo Humano y Organizacional,"(-34.5988625343824, -58.5156110727226)","(-34.7892088, -58.525405799999994)",21.1351227367,17.0
