Domicilio,Facultad,Municipio,Pais,Provincia,Universidad,index,lat,lng,coords,zona_id
Salta 1968 - Posadas - Misiones ,Departamento de Ciencias de la Salud Posadas,Posadas,ARG,Misiones,Universidad Gastón Dachary,184,-27.3714972,-55.8959452,"(-27.3714972, -55.89594520000001)",U00023
Avenida de Acceso Este 2245 - San Jose (Dpto. Guaymallen) - Mendoza ,Facultad de Ciencias de la Nutrición,Guaymallén,ARG,Mendoza,Universidad Juan Agustín Maza,900,-32.8993692,-68.8119967,"(-32.899369199999995, -68.81199670000001)",U00079
9 de Julio 22 - Chilecito - La Rioja ,Escuela de Ciencias de la Salud,Chilecito,ARG,La Rioja,Universidad Nacional de Chilecito,206,-29.17235,-67.49761,"(-29.17235, -67.49761)",U00082
Av. Haya de la Torre - Cd. Universitaria S/N - Córdoba - Córdoba ,Facultad de Ciencias Médicas - Escuela de Enfermería,Córdoba,ARG,Cordoba,Universidad Nacional de Córdoba,5732,-31.4383,-64.18923,"(-31.4383, -64.18923000000001)",U00006
Avda. Enrique Barros - Cd.Universitaria S/N - Córdoba - Córdoba ,Facultad de Ciencias Médicas - Escuela de Fonoaudiología,Córdoba,ARG,Cordoba,Universidad Nacional de Córdoba,5736,-31.43622,-64.18805,"(-31.436220000000002, -64.18805)",U00006
Avda.Enrique Barros - Cd.Universitaria S/N - Córdoba - Córdoba ,Facultad de Ciencias Médicas - Escuela de Kinesiología y Fisioterapia,Córdoba,ARG,Cordoba,Universidad Nacional de Córdoba,1445,-31.43622,-64.18805,"(-31.436220000000002, -64.18805)",U00006
Avda. Enrique Barros - Cd.Universitaria s/n - Córdoba - Córdoba ,Facultad de Ciencias Médicas - Escuela de Nutrición,Córdoba,ARG,Cordoba,Universidad Nacional de Córdoba,5739,-31.43622,-64.18805,"(-31.436220000000002, -64.18805)",U00006
Vergara 2222 - Hurlingham - Buenos Aires ,Instituto de Salud Comunitaria,Hurlingham,ARG,Buenos Aires,Universidad Nacional de Hurlingham,623,-34.6164566,-58.6342231,"(-34.6164566, -58.6342231)",U00032
Calle 9 esq. 63 - - La Plata - Buenos Aires ,Facultad de Trabajo Social,La Plata,ARG,Buenos Aires,Universidad Nacional de La Plata,5791,-34.9035648,-57.9694609,"(-34.9035648, -57.969460899999994)",U00425
Buenos Aires 1400 - Neuquen - Neuquén ,Facultad de Ciencias del Ambiente y de la Salud,Confluencia,ARG,Neuquen,Universidad Nacional del Comahue,328,-38.9415102,-68.0575008,"(-38.9415102, -68.05750079999999)",U00101
Güemes 967 - Allen - Río Negro ,Módulo Allen - Facultad de Ciencias del Ambiente y de la Salud,General Roca,ARG,Rio Negro,Universidad Nacional del Comahue,5805,-38.97605,-67.82962,"(-38.97605, -67.82961999999999)",U00385
Pacheco 460 - Choele Choel - Río Negro ,Módulo Choele Choel - Facultad de Ciencias del Ambiente y de la Salud,Avellaneda,ARG,Rio Negro,Universidad Nacional del Comahue,5806,-39.288308,-65.661566,"(-39.288308, -65.66156600000001)",U00426
Av. Lavalle S/N - Santo Tome - Corrientes ,Facultad de Medicina - Extensión Áulica Gobernador Virasoro,Santo Tomé,ARG,Corrientes,Universidad Nacional del Nordeste,5818,-28.05337,-56.01959,"(-28.05337, -56.01959)",U00427
Calle Güemes (calle 8 entre 3 y 5) 145 - Presidencia Roque Saenz Peña - Chaco ,Facultad de Medicina - Extensión Áulica Saenz Peña,Comandante Fernandez,ARG,Chaco,Universidad Nacional del Nordeste,2217,-26.78152,-60.43529,"(-26.78152, -60.43529)",U00297
Córdoba 1055 - Merlo - Buenos Aires ,Escuela de Ciencias de la Salud,Merlo,ARG,Buenos Aires,Universidad Nacional del Oeste,4426,-34.6644588,-58.7338929,"(-34.6644588, -58.7338929)",U00394
Funes (Complejo Universitario) 3350 - Mar Del Plata - Buenos Aires ,Facultad de Ciencias de la Salud y Servicio Social,General Pueyrredón,ARG,Buenos Aires,Universidad Nacional de Mar del Plata,370,-38.0266709,-57.620948,"(-38.0266709, -57.620948)",U00013
Avda. Lopez Torres y José María Moreno 3415 - Posadas - Misiones ,Escuela de Enfermería,Posadas,ARG,Misiones,Universidad Nacional de Misiones,5826,-27.3820159,-55.892006,"(-27.3820159, -55.892006)",U00428
Avenida Bolivia 5150 - Salta - Salta ,Facultad de Ciencias de la Salud,Salta,ARG,Salta,Universidad Nacional de Salta,1400,-24.76073,-65.4148699,"(-24.76073, -65.4148699)",U00210
Av. Ignacio de la Roza 230 - Albardon - San Juan ,Escuela Universitaria de Ciencias de la Salud,San Juan,ARG,San Juan,Universidad Nacional de San Juan,5843,-31.53748,-68.5288999,"(-31.53748, -68.52889990000001)",U00110
Ejército de los Andes 950 - San Luis - San Luis ,Facultad de Ciencias de la Salud,Juan Martín de Pueyrredón,ARG,San Luis,Universidad Nacional de San Luis,1216,-33.291382,-66.3379054,"(-33.291382, -66.3379054)",U00172
25 de Mayo 1405 - Barrio Gral. San Martin - Buenos Aires ,Unidad Interdisciplinaria de Salud,25 de Mayo,ARG,Buenos Aires,Universidad Nacional de San Martín,675,-35.4322359,-60.1784329,"(-35.4322359, -60.178432900000004)",U00146
General Paz 875 - San Miguel De Tucuman - Tucumán ,Escuela de Enfermería,San Miguel de Tucumán,ARG,Tucuman,Universidad Nacional de Tucumán,5867,-26.85042,-65.24511,"(-26.85042, -65.24511)",U00429
General Paz 884 - San Miguel De Tucuman - Tucumán ,Escuela de Enfermería - Convenio Simoca,San Miguel de Tucumán,ARG,Tucuman,Universidad Nacional de Tucumán,5869,-26.85042,-65.24511,"(-26.85042, -65.24511)",U00429
General Paz 884 - San Miguel De Tucuman - Tucumán ,Escuela de Enfermería - Convenio Tafí del Valle,San Miguel de Tucumán,ARG,Tucuman,Universidad Nacional de Tucumán,5869,-26.85042,-65.24511,"(-26.85042, -65.24511)",U00429
General Savio S/N - Aguilares - Tucumán ,Instituto Universitario Multidisciplinario de Aguilares (Enfermería),Río Chico,ARG,Tucuman,Universidad Nacional de Tucumán,1249,-27.43035,-65.62596,"(-27.43035, -65.62595999999999)",U00176
Riobamba 750 - Rosario - Santa Fé ,Escuela de Psicología,Rosario,ARG,Santa Fe,Instituto Universitario Italiano de Rosario,5366,-32.9638795,-60.6376063,"(-32.9638795, -60.637606299999995)",U00411
ECHAGUE 7151 - Santa Fe - Santa Fé ,Facultad de Psicología,Santa Fe,ARG,Santa Fe,Universidad Católica de Santa Fe,5924,-31.6071348,-60.6708799,"(-31.6071348, -60.6708799)",U00123
Avda.Enrique Barros Esq.Enferm.Gordillo S/N - Córdoba - Córdoba ,Facultad de Psicología,Córdoba,ARG,Cordoba,Universidad Nacional de Córdoba,5965,-31.43622,-64.18805,"(-31.436220000000002, -64.18805)",U00006
51 entre 123 y 124 - - Ensenada - Buenos Aires ,Facultad de Psicología,Ensenada,ARG,Buenos Aires,Universidad Nacional de La Plata,5969,-34.900614,-57.9345815,"(-34.900614000000004, -57.93458149999999)",U00052
Avenida Calixto Calderón 424 - Chivilcoy - Buenos Aires ,"Facultad de Psicología, Sede Chivilcoy",Chivilcoy,ARG,Buenos Aires,Universidad Nacional de La Plata,5971,-34.9089043,-60.0328631,"(-34.908904299999996, -60.03286310000001)",U00141
Funes (Complejo Universitario) 3280 - Mar Del Plata - Buenos Aires ,Facultad de Psicología,General Pueyrredón,ARG,Buenos Aires,Universidad Nacional de Mar del Plata,5973,-38.0258212,-57.6199549,"(-38.0258212, -57.6199549)",U00013
Riobamba 250 bis - Rosario - Santa Fé ,Facultad de Psicología,Rosario,ARG,Santa Fe,Universidad Nacional de Rosario,1866,-32.9651736,-60.6303635,"(-32.9651736, -60.6303635)",U00034
Av. Benjamin Araoz 800 - San Miguel De Tucuman - Tucumán ,Facultad de Psicología,San Miguel de Tucumán,ARG,Tucuman,Universidad Nacional de Tucumán,428,-26.8346523,-65.1861108,"(-26.8346523, -65.1861108)",U00030
Mitre y Urquiza . - Carhué - Buenos Aires ,Subsede Académica Carhué,Adolfo Alsina,ARG,Buenos Aires,Universidad Provincial del Sudoeste,5980,-37.17647,-62.76427,"(-37.17647, -62.764269999999996)",U00430
Lavaisse 610 - Santa Fe - Santa Fé ,Convenio UTN - Santa Fe,Santa Fe,ARG,Santa Fe,Universidad de Ciencias Empresariales y Sociales,6123,-31.6169399,-60.6760305,"(-31.6169399, -60.6760305)",U00372
San Juan 434 - Corrientes - Corrientes ,Facultad de Ciencias Económicas - Sede Corrientes,Corrientes,ARG,Corrientes,Universidad Nacional del Nordeste,1839,-27.4623693,-58.836405,"(-27.462369300000002, -58.836405000000006)",U00261
Mariano Acosta 1611 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Instituto de Ciencias para la Familia,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Austral,6241,-34.6486008,-58.4638256,"(-34.6486008, -58.46382560000001)",U00051
Campo Castañares s/n S/N - Salta - Salta ,Escuela Universitaria de Trabajo Social,Salta,ARG,Salta,Universidad Católica de Salta,88,-65.3940388,-24.7399601,"(-65.39403879999999, -24.7399601)",U00067
Machado 854 - Moron - Buenos Aires ,Escuela Diocesana de Servicio Social,Morón,ARG,Buenos Aires,Universidad de Morón,162,-34.6464148,-58.6204543,"(-34.646414799999995, -58.62045429999999)",U00022
Dr. Moreno y Fleming Sin nro. - Lavalle - Mendoza ,Facultad de Derecho - Delegación Lavalle,Lavalle,ARG,Mendoza,Universidad Nacional de Cuyo,940,-32.72243,-68.60138,"(-32.722429999999996, -68.60138)",U00166
Ejército de los Andes y 9 de Julio Sin nro. - La Consulta - Mendoza ,Facultad de Derecho - Delegación San Carlos,San Carlos,ARG,Mendoza,Universidad Nacional de Cuyo,6285,-33.73919,-69.11929,"(-33.73919, -69.11929)",U00431
Buenos Aires 1400 - Neuquen - Neuquén ,Módulo Neuquén - Fac. de Derecho y Cs. Sociales,Confluencia,ARG,Neuquen,Universidad Nacional del Comahue,328,-38.9415102,-68.0575008,"(-38.9415102, -68.05750079999999)",U00101
San Juan 2834 - Playa San Bernardo - Buenos Aires ,Facultad de Ciencias de la Salud y Trabajo Social - Sede San Bernardo,La Costa,ARG,Buenos Aires,Universidad Nacional de Mar del Plata,6321,-36.6858249,-56.6792588,"(-36.6858249, -56.6792588)",U00432
Pasaje Catedral 1750 - Mar Del Plata - Buenos Aires ,Sede Central,General Pueyrredón,ARG,Buenos Aires,Escuela Universitaria de Teología,6363,-38.0023748,-57.5421948,"(-38.0023748, -57.5421948)",U00433
Concordia 4422 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Teología,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,6364,-34.5932297,-58.5083143,"(-34.5932297, -58.508314299999995)",U00434
25 de Mayo 99 - Libertador General San Martín - Entre Ríos ,Facultad de Teología,Diamante,ARG,Entre Rios,Universidad Adventista del Plata,1641,-32.0760348,-60.464128,"(-32.0760348, -60.464128)",U00248
Gascón 3145 - Mar Del Plata - Buenos Aires ,Facultad de Humanidades,General Pueyrredón,ARG,Buenos Aires,Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino,142,-38.0031139,-57.5575811,"(-38.003113899999995, -57.5575811)",U00075
Sargento Cabral 2139 - Corrientes - Corrientes ,Facultad de Ciencias Veterinarias,Corrientes,ARG,Corrientes,Universidad Nacional del Nordeste,6393,-27.459592,-58.8224965,"(-27.459591999999997, -58.8224965)",U00044
Pacheco 460 - Choele Choel - Río Negro ,Choele Choel - Sede Alto Valle-Valle Medio,Avellaneda,ARG,Rio Negro,Universidad Nacional de Río Negro,5806,-39.288308,-65.661566,"(-39.288308, -65.66156600000001)",U00426
Ruta 33 y Ov. Lagos s/n - Casilda - Santa Fé ,Facultad de Ciencias Veterinarias,Caseros,ARG,Santa Fe,Universidad Nacional de Rosario,6397,-33.05328,-61.15761,"(-33.05328, -61.15761)",U00435
Av. Tomás Espora 4320 – Burzaco – Buenos Aires,Departamento de Ciencias Aplicadas a la Industria,Almirante Brown,ARG,Buenos Aires,Universidad Nacional Guillermo Brown,6401,-34.8367059,-58.3832381,"(-34.8367059, -58.38323810000001)",U00436
Av. Tomás Espora 4320 – Burzaco – Buenos Aires,Departamento de Ciencias de la Salud,Almirante Brown,ARG,Buenos Aires,Universidad Nacional Guillermo Brown,6401,-34.8367059,-58.3832381,"(-34.8367059, -58.38323810000001)",U00436
Av. Tomás Espora 4320 – Burzaco – Buenos Aires,Departamento de Pedagogía,Almirante Brown,ARG,Buenos Aires,Universidad Nacional Guillermo Brown,6401,-34.8367059,-58.3832381,"(-34.8367059, -58.38323810000001)",U00436
Las Violetas 853 - Colonia La Argentina - Entre Ríos ,Facultad de Ciencias de la Gestión. Sede Federación,,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,46,-31.7311354,-60.5352937,"(-31.7311354, -60.5352937)",U00437
calle principal sn - Vinchina - La Rioja ,Delegación Académica Vinchina,,ARG,La Rioja,Universidad Nacional de La Rioja,304,-28.7720339,-68.2105245,"(-28.7720339, -68.2105245)",U00438
Av. Luis M. de la Fuente s/n - La Rioja - La Rioja ,Sede La Rioja,,ARG,La Rioja,Universidad Nacional de La Rioja,306,-29.4299009,-66.8709646,"(-29.4299009, -66.87096460000001)",U00439
Ciudad Universitaria s/n - Santa Fe - Santa Fé ,Facultad de Humanidades y Ciencias,,ARG,Santa Fe,Universidad Nacional del Litoral,334,-31.6398704,-60.67532,"(-31.6398704, -60.67531999999999)",U00440
Ruta Nac. 5 y Constitución S/N - Lujan - Buenos Aires ,Rectorado Sede Central,Luján,ARG,Buenos Aires,Universidad Nacional de Luján,360,-34.5774135,-59.090961,"(-34.5774135, -59.090961)",U00441
Isidro Lobo 516 - Gral. Roca - Río Negro ,Académica Sede Alto Valle - Valle Medio,,ARG,Rio Negro,Universidad Nacional de Río Negro,445,-39.0319097,-67.5748177,"(-39.0319097, -67.5748177)",U00442
Bernardo de Irigoyen y España 0 - Mendoza - Mendoza ,Sede San Rafael,,ARG,Mendoza,Universidad de Mendoza,561,-34.613333,-68.3563636,"(-34.613333000000004, -68.3563636)",U00443
F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,Departamento de Ingeniería e Investigaciones Tecnológicas,La Matanza,ARG,Buenos Aires,Universidad Nacional de La Matanza,625,-34.6705129,-58.5650592,"(-34.6705129, -58.56505920000001)",U00048
Ciudad Universitaria s/n - Santa Fe - Santa Fé ,Facultad de Arquitectura Diseño y Urbanismo,,ARG,Santa Fe,Universidad Nacional del Litoral,334,-31.6398704,-60.67532,"(-31.6398704, -60.67531999999999)",U00440
Ciudad Universitaria s/n - Santa Fe - Santa Fé ,Facultad de Ingeniería y Ciencias Hídricas,,ARG,Santa Fe,Universidad Nacional del Litoral,334,-31.6398704,-60.67532,"(-31.6398704, -60.67531999999999)",U00440
Saavedra 443 - Chas - Buenos Aires ,Facultad de Ingeniería - sede General Belgrano,Lomas de Zamora,ARG,Buenos Aires,Universidad Nacional de Lomas de Zamora,652,-35.7697566,-58.4930253,"(-35.7697566, -58.4930253)",U00444
Av. José I. de la Roza y Meglioli S/N - San Juan - San Juan ,"Facultad de Arquitectura, Urbanismo y Diseño",,ARG,San Juan,Universidad Nacional de San Juan,672,-31.540117,-68.5795584,"(-31.540117, -68.5795584)",U00445
Av. Ricchieri 1955 - Córdoba - Córdoba ,Facultad de Arte y Diseño,,ARG,Cordoba,Universidad Provincial de Córdoba,680,-31.435355,-64.1774672,"(-31.435355, -64.1774672)",U00446
San Martin 415 - Pigue - Buenos Aires ,Facultad de Desarrollo Local y Regional,Pigue,ARG,Buenos Aires,Universidad Provincial del Sudoeste,684,-37.6066502,-62.4114608,"(-37.6066502, -62.4114608)",U00447
Juan B. Justo 354 - Corrientes - Corrientes ,"Facultad de Artes, Diseño y Ciencias de la Cultura",,ARG,Corrientes,Universidad Nacional del Nordeste,1088,-27.4546128,-58.9865668,"(-27.454612800000003, -58.98656679999999)",U00028
Martín de Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,Escuela de Humanidades - Migueletes,San Martín,ARG,Buenos Aires,Universidad Nacional de San Martín,1219,-34.5780622,-58.5295693,"(-34.578062200000005, -58.5295693)",U00448
San Martin 415 - Pigue - Buenos Aires ,"Facultad de la Micro, Pequeña y Mediana Empresa",Pigue,ARG,Buenos Aires,Universidad Provincial del Sudoeste,684,-37.6066502,-62.4114608,"(-37.6066502, -62.4114608)",U00447
Av. José I. de la Roza y Meglioli S/N - San Juan - San Juan ,"Facultad de Ciencias Exactas, Físicas y Naturales",,ARG,San Juan,Universidad Nacional de San Juan,672,-31.540117,-68.5795584,"(-31.540117, -68.5795584)",U00445
"Ruta Provincial Nº 11. Km 10,5 -- - Oro Verde - Entre Ríos ",Facultad de Ciencia y Tecnología. Sede Oro Verde,,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,1274,-31.8340391,-60.5226753,"(-31.8340391, -60.5226753)",U00053
Campus Educativo Municipal II Sin nro. - Malargue - Mendoza ,Facultad de Ciencias Exactas y Naturales - Delegación Malargüe,,ARG,Mendoza,Universidad Nacional de Cuyo,1326,-35.4741362,-69.5914079,"(-35.47413620000001, -69.59140790000001)",U00449
Ruta Pcial.11Km.10 S/N - Oro Verde - Entre Ríos ,Facultad de Ingeniería,,ARG,Entre Rios,Universidad Nacional de Entre Ríos,1330,-31.8328766,-60.5226479,"(-31.8328766, -60.5226479)",U00053
Avda. Uruguay 151 - Santa Rosa - La Pampa ,Facultad de Ciencias Exactas y Naturales,,ARG,La Pampa,Universidad Nacional de La Pampa,1339,-36.6255374,-64.2955176,"(-36.6255374, -64.2955176)",U00450
Martín de Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,Escuela de Ciencia y Tecnología,San Martín,ARG,Buenos Aires,Universidad Nacional de San Martín,1219,-34.5780622,-58.5295693,"(-34.578062200000005, -58.5295693)",U00448
Ciudad Universitaria s/n - Santa Fe - Santa Fé ,Facultad de Bioquímica y Ciencias Biológicas,,ARG,Santa Fe,Universidad Nacional del Litoral,334,-31.6398704,-60.67532,"(-31.6398704, -60.67531999999999)",U00440
Maipú 1552 - Laurencena - Entre Ríos ,Facultad de Ciencia y Tecnología. Sede Nogoyá,,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,1494,-32.3933077,-59.795789,"(-32.3933077, -59.795789)",U00451
Buenos Aires y 9 de Julio 0 - Obera - Misiones ,Departamento de Ingeniería y Ciencias de la Producción Oberá,,ARG,Misiones,Universidad Gastón Dachary,1515,-27.4871536,-55.1252473,"(-27.487153600000006, -55.1252473)",U00452
"Ruta Pcial.11, Km. 10.cc 24. Suc. 3 S/N - Oro Verde - Entre Ríos ",Facultad de Ciencias Agropecuarias,,ARG,Entre Rios,Universidad Nacional de Entre Ríos,1526,-31.8304595,-60.5210023,"(-31.8304595, -60.52100229999999)",U00453
Ruta Nacional Nº 259 - Km4 SN - Esquel - Chubut ,Facultad de Ingeniería - Sede Esquel,,ARG,Chubut,Universidad Nacional de la Patagonia San Juan Bosco,1540,-42.9314567,-71.3663874,"(-42.93145670000001, -71.36638740000002)",U00454
Calle 15 esquina 10 S/N - Gral. Pinedo - Chaco ,Facultad de Ciencias Agrarias - Extensión Áulica Gral. Pinedo,,ARG,Chaco,Universidad Nacional del Nordeste,1562,-27.3249579,-61.2838572,"(-27.3249579, -61.28385720000001)",U00455
Juan B. Alberdi 333 - Jose Maria Blanco - Buenos Aires ,Facultad de Ingeniería - sede Tres Lomas,Lomas de Zamora,ARG,Buenos Aires,Universidad Nacional de Lomas de Zamora,1572,-34.7754573,-58.4581925,"(-34.7754573, -58.4581925)",U00456
Ruta Prov Nº 55 (ex 148) Extremo Norte 55 - Villa Mercedes - San Luis ,Facultad de Ingeniería y Ciencias Agropecuarias,,ARG,San Luis,Universidad Nacional de San Luis,1600,-33.6441096,-65.4498082,"(-33.6441096, -65.4498082)",U00457
Avda. Gral Paz 5445 - Barrio Gral. San Martin - Buenos Aires ,Instituto de Investigaciones Biotecnológicas,San Martí,ARG,Buenos Aires,Universidad Nacional de San Martín,1603,-34.5729631,-58.5140043,"(-34.5729631, -58.5140043)",U00458
F.Varela 1903 - Villa Luzuriaga - Buenos Aires ,Departamento de Humanidades y Ciencias Sociales,La Matanza,ARG,Buenos Aires,Universidad Nacional de La Matanza,625,-34.6705129,-58.5650592,"(-34.6705129, -58.56505920000001)",U00048
Varela 1903 - Villa Luzuriaga - Buenos Aires ,Escuela de Formación Continua,La Matanza,ARG,Buenos Aires,Universidad Nacional de La Matanza,1810,-34.6705129,-58.5650592,"(-34.6705129, -58.56505920000001)",U00048
Av.J. I. de la Roza y Meglioli S/N - San Juan - San Juan ,Facultad de Ciencias Sociales,,ARG,San Juan,Universidad Nacional de San Juan,1874,-31.540117,-68.5795584,"(-31.540117, -68.5795584)",U00445
Rio Santiago - Base Naval De Rio Santiago - Buenos Aires ,Unidad Académica Escuela Naval Militar,Ensenada,ARG,Buenos Aires,Instituto Universitario Naval,1941,-34.8449602,-57.8981484,"(-34.8449602, -57.8981484)",U00459
Martín de Irigoyen 3100 - Barrio Gral. San Martin - Buenos Aires ,Escuela de Política y Gobierno,San Martín,ARG,Buenos Aires,Universidad Nacional de San Martín,1219,-34.5780622,-58.5295693,"(-34.578062200000005, -58.5295693)",U00448
San Martín 415 - Pigue - Buenos Aires ,Sede Académica Pigüé,Pigue,ARG,Buenos Aires,Universidad Provincial del Sudoeste,2037,-37.6066502,-62.4114608,"(-37.6066502, -62.4114608)",U00447
