cue,anexo,nombre_estab,lat,lng,municipio,Provincia,nivel,sector de gestión,Matricula est 5to
618071,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,-34.834441,-58.373874,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,30.0
617853,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº39,-34.815027,-58.391748,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,28.0
618091,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº40,-34.762088,-58.346714,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,27.0
618602,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº41,-34.812981,-58.369071,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,43.0
618094,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº42,-34.838686,-58.407034,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,14.0
618089,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº43,-34.814755,-58.353313,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,34.0
618598,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº44,-34.849245,-58.392802,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,23.0
617891,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº45,-34.843504,-58.388011,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,25.0
618068,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº46,-34.828669,-58.360546,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,14.0
617889,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº47,-34.816504,-58.344572,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,34.0
617884,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº48,-34.819502,-58.345616,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,46.0
617864,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº49,-34.889878,-58.38075,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,49.0
617325,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº50,-34.766303,-58.354196,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,41.0
617873,0,ESCUELA DE EDUCACION SECUNDARIA Nº51,-34.822051,-58.40745,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,25.0
617880,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº52,-34.849737,-58.366563,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,51.0
617874,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº53,-34.780175,-58.322388,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,37.0
617885,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº54,-34.81088,-58.334337,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,51.0
617859,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº55,-34.878748,-58.393363,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,39.0
620440,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº56,-34.811803,-58.375906,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,14.0
617856,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº57,-34.843007,-58.363784,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,44.0
617872,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº58,-34.778778,-58.323703,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,63.0
617868,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº59,-34.905545,-58.396141,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,32.0
617218,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº60,-34.787885,-58.332283,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,47.0
617863,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº61,-34.781995,-58.346982,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,37.0
617869,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°62,-34.78207,-58.338605,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,21.0
617875,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 63,-34.779721,-58.331384,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,37.0
617876,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°64,-34.869147,-58.407342,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,35.0
617883,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 65,-34.796463,-58.324749,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,35.0
617888,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°66,-34.814344,-58.333856,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,28.0
617870,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°67,-34.7796,-58.351727,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,25.0
618095,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°68,-34.889732,-58.395958,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,23.0
617854,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°69,-34.800157,-58.396029,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,25.0
618591,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°70,-34.860928,-58.383677,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,32.0
617886,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°71,-34.787461,-58.343326,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,18.0
617890,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°72,-34.771448,-58.335709,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,25.0
617878,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°73,-34.890275,-58.362153,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,40.0
607497,1,EXTENSIÓN Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-34.793201,-58.393576,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,27.0
622428,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,-34.796715,-58.387542,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,34.0
607603,1,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-34.788005,-58.379724,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,31.0
608069,3,ANEXO I A ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.894113,-58.388358,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,54.0
610185,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-34.791738,-58.323089,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,50.0
607375,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-34.850714,-58.40098,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,40.0
618594,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº24,-34.829875,-58.419453,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,15.0
601643,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-34.671551,-58.3533,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,68.0
601643,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-34.671551,-58.3533,Avellaneda,Buenos Aires,Nivel Medio,Estatal,13.0
608589,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JUAN MARIA GUTIERREZ""",-34.697828,-58.312909,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,164.0
608589,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JUAN MARIA GUTIERREZ""",-34.697828,-58.312909,Avellaneda,Buenos Aires,Nivel Medio,Estatal,10.0
608209,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""JOSE MANUEL ESTRADA""",-34.686861,-58.34117,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,152.0
608209,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""JOSE MANUEL ESTRADA""",-34.686861,-58.34117,Avellaneda,Buenos Aires,Nivel Medio,Estatal,17.0
610020,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-34.685449,-58.369186,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,111.0
610020,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-34.685449,-58.369186,Avellaneda,Buenos Aires,Nivel Medio,Estatal,19.0
607906,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""REG. 3 DE INF. G. M. BELGRANO""",-34.673192,-58.387061,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,79.0
607906,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""REG. 3 DE INF. G. M. BELGRANO""",-34.673192,-58.387061,Avellaneda,Buenos Aires,Nivel Medio,Estatal,16.0
610448,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""GRANADEROS DE SAN MARTIN""",-34.663285,-58.379353,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,31.0
610448,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""GRANADEROS DE SAN MARTIN""",-34.663285,-58.379353,Avellaneda,Buenos Aires,Nivel Medio,Estatal,9.0
607467,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""GENERAL MANUEL BELGRANO""",-34.691271,-58.374461,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,39.0
607465,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-34.718306,-58.339971,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,84.0
608585,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-34.695525,-58.327413,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,155.0
608585,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-34.695525,-58.327413,Avellaneda,Buenos Aires,Nivel Medio,Estatal,20.0
613407,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-34.691144,-58.303152,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,115.0
608210,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""SIMON BOLIVAR""",-34.68057,-58.345728,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,119.0
608211,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº12 ""REPUBLICA DE COLOMBIA""",-34.6744,-58.361666,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,61.0
608211,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº12 ""REPUBLICA DE COLOMBIA""",-34.6744,-58.361666,Avellaneda,Buenos Aires,Nivel Medio,Estatal,14.0
607771,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº13 ""DR. DALMACIO V. SARSFIELD""",-34.662918,-58.369082,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,99.0
610971,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº18 ""PROSPERO ALEMANDRI""",-34.660862,-58.369308,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,254.0
621736,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,-34.674761,-58.338898,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,15.0
617213,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21,-34.714621,-58.320958,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,52.0
619086,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº22,-34.655212,-58.343052,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,33.0
617369,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº23,-34.704846,-58.348156,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,53.0
617748,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº24,-34.641968,-58.352166,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,35.0
617332,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº25,-34.722662,-58.330283,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,32.0
617291,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,-34.709797,-58.341878,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,46.0
617749,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº27,-34.653822,-58.362705,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,32.0
619085,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,-34.687523,-58.328901,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,39.0
619087,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº29,-34.663776,-58.355505,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,22.0
617757,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº30,-34.683869,-58.372404,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,25.0
619082,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº31,-34.701981,-58.341588,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,37.0
601643,1,ESCUELA DE EDUCACIÓN SECUNDARIA 1 EXTENSIÓN I,-34.662229,-58.364809,Avellaneda,Buenos Aires,Nivel Medio,Estatal,13.0
617291,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,-34.709463,-58.337848,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,26.0
608209,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.690311,-58.335045,Avellaneda,Buenos Aires,..,Estatal,
608585,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-34.695154,-58.333281,Avellaneda,Buenos Aires,..,Estatal,
608210,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,-34.680712,-58.345805,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,22.0
608211,2,ANEXO II DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-34.694459,-58.359122,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,7.0
619085,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,-34.691412,-58.323948,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,22.0
609506,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""DOMINGO FAUSTINO SARMIENTO""",-37.159003,-58.487883,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,85.0
609506,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""DOMINGO FAUSTINO SARMIENTO""",-37.159003,-58.487883,Ayacucho,Buenos Aires,Nivel Medio,Estatal,17.0
617083,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JUANA AZURDUY""",-36.558352,-58.533476,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,8.0
622393,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-37.226392,-58.759934,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,8.0
622393,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-37.226392,-58.759934,Ayacucho,Buenos Aires,Nivel Medio,Estatal,2.0
618833,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-37.15271,-58.478629,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,12.0
620429,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-37.154796,-58.493002,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,14.0
618603,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-37.153956,-58.488243,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,30.0
623215,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-37.103889,-58.066863,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,10.0
619691,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-37.157957,-58.48239,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,10.0
623216,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-37.142184,-58.522787,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,10.0
609573,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""ELISA V. DE RAMONGASSIE""",-36.774205,-59.860555,Azul,Buenos Aires,Nivel Secundario,Estatal,63.0
609573,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""ELISA V. DE RAMONGASSIE""",-36.774205,-59.860555,Azul,Buenos Aires,Nivel Medio,Estatal,22.0
611628,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JOSE HERNANDEZ""",-36.381847,-59.501969,Azul,Buenos Aires,Nivel Secundario,Estatal,24.0
611628,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JOSE HERNANDEZ""",-36.381847,-59.501969,Azul,Buenos Aires,Nivel Medio,Estatal,8.0
605045,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""FLORENTINO AMEGHINO""",-37.311897,-59.983048,Azul,Buenos Aires,Nivel Secundario,Estatal,37.0
609279,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""ESTEBAN ECHEVERRIA""",-36.774167,-59.860864,Azul,Buenos Aires,Nivel Secundario,Estatal,114.0
609279,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""ESTEBAN ECHEVERRIA""",-36.774167,-59.860864,Azul,Buenos Aires,Nivel Medio,Estatal,48.0
613108,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""BERNARDINO RIVADAVIA""",-36.781902,-59.862793,Azul,Buenos Aires,Nivel Secundario,Estatal,113.0
622090,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-37.005891,-59.755308,Azul,Buenos Aires,Nivel Secundario,Estatal,6.0
622493,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-36.762977,-59.847305,Azul,Buenos Aires,Nivel Secundario,Estatal,17.0
620136,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 ""ALMAFUERTE""",-36.783838,-59.846481,Azul,Buenos Aires,Nivel Secundario,Estatal,12.0
618099,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-36.779922,-59.868863,Azul,Buenos Aires,Nivel Secundario,Estatal,12.0
618834,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,-36.791976,-59.864911,Azul,Buenos Aires,Nivel Secundario,Estatal,23.0
618101,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-36.786363,-59.832445,Azul,Buenos Aires,Nivel Secundario,Estatal,12.0
620136,1,EXTENSION DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-36.74453,-59.90488,Azul,Buenos Aires,Nivel Secundario,Estatal,5.0
618101,3,EXTENSION DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-36.83105,-59.623863,Azul,Buenos Aires,Nivel Secundario,Estatal,1.0
609279,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-36.793712,-59.869814,Azul,Buenos Aires,Nivel Secundario,Estatal,3.0
618834,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,-36.791947,-59.852469,Azul,Buenos Aires,Nivel Secundario,Estatal,11.0
618101,2,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-36.810263,-59.822326,Azul,Buenos Aires,Nivel Secundario,Estatal,6.0
611235,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""GRAL. ENRIQUE MOSCONI""",-38.775615,-62.270426,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,52.0
611235,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""GRAL. ENRIQUE MOSCONI""",-38.775615,-62.270426,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,28.0
608708,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""BAHIA BLANCA""",-38.723314,-62.246827,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,86.0
608708,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""BAHIA BLANCA""",-38.723314,-62.246827,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,30.0
608708,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""BAHIA BLANCA""",-38.723314,-62.246827,Bahía Blanca,Buenos Aires,Plan Fines (Trayectos y Deudores),Estatal,7.0
607142,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""ALMAFUERTE""",-38.711995,-62.278456,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,145.0
607142,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""ALMAFUERTE""",-38.711995,-62.278456,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,22.0
607142,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""ALMAFUERTE""",-38.711995,-62.278456,Bahía Blanca,Buenos Aires,Plan Fines (Trayectos y Deudores),Estatal,2.0
604980,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""BICENTENARIO DE LA PATRIA""",-38.485752,-61.891799,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,27.0
604980,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""BICENTENARIO DE LA PATRIA""",-38.485752,-61.891799,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,3.0
612004,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""EZEQUIEL MARTIN ESTRADA""",-38.728023,-62.298308,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,51.0
612004,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""EZEQUIEL MARTIN ESTRADA""",-38.728023,-62.298308,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,35.0
608706,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""LUIS C. CARONTI""",-38.719367,-62.268512,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,86.0
608275,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""FORTIN CUATREROS""",-38.721314,-62.387278,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,74.0
608275,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""FORTIN CUATREROS""",-38.721314,-62.387278,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,20.0
608275,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""FORTIN CUATREROS""",-38.721314,-62.387278,Bahía Blanca,Buenos Aires,Plan Fines (Trayectos y Deudores),Estatal,2.0
611904,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº8 ""CDTE. LUIS PIEDRABUENA""",-38.736055,-62.253484,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,48.0
611904,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº8 ""CDTE. LUIS PIEDRABUENA""",-38.736055,-62.253484,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,25.0
602088,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº10 ""CIUDAD HERMANA DE FERMO""",-38.696989,-62.219595,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,49.0
602088,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº10 ""CIUDAD HERMANA DE FERMO""",-38.696989,-62.219595,Bahía Blanca,Buenos Aires,Plan Fines (Trayectos y Deudores),Estatal,1.0
611996,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""DR CERSAR MIRSTEIN""",-38.751727,-62.270107,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,78.0
611996,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""DR CERSAR MIRSTEIN""",-38.751727,-62.270107,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,33.0
608711,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-38.704666,-62.25215,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,42.0
612979,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,-38.715499,-62.26515,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,163.0
612979,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,-38.715499,-62.26515,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,26.0
602760,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº14 ""EDUARDO MALLEA""",-38.730299,-62.227067,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,74.0
602760,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº14 ""EDUARDO MALLEA""",-38.730299,-62.227067,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,32.0
614848,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,-38.746533,-62.163499,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,42.0
614848,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,-38.746533,-62.163499,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,13.0
615643,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,-38.683535,-62.296252,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,23.0
615643,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,-38.683535,-62.296252,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,14.0
616049,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,-38.695182,-62.295408,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,60.0
616049,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,-38.695182,-62.295408,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,19.0
616049,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,-38.695182,-62.295408,Bahía Blanca,Buenos Aires,Plan Fines (Trayectos y Deudores),Estatal,0.0
618974,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº19,-38.709613,-62.302231,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,37.0
617244,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,-38.713096,-62.271068,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,38.0
617334,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21,-38.712201,-62.264937,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,24.0
617335,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº22,-38.73212,-62.24722,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,33.0
617372,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº23,-38.692829,-62.299631,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,18.0
618841,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº24,-38.698364,-62.27068,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,31.0
622935,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº25,-38.748482,-62.285862,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,11.0
618842,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,-38.717845,-62.286445,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,24.0
619692,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº27,-38.717155,-62.19097,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,20.0
619692,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº27,-38.717155,-62.19097,Bahía Blanca,Buenos Aires,Nivel Medio,Estatal,11.0
617336,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,-38.719004,-62.25581,Bahía Blanca,Buenos Aires,Nivel Secundario,Estatal,36.0
